Error func tab
0,0
0.02,0.022564575
0.04,0.045111106
0.06,0.067621594
0.08,0.090078126
0.1,0.112462916
0.2,0.222702589
0.3,0.328626759
0.4,0.428392355
0.5,0.520499878
0.6,0.603856091
0.7,0.677801194
0.8,0.742100965
0.9,0.796908212
1,0.842700793
1.1,0.88020507
1.2,0.910313978
1.3,0.934007945
1.4,0.95228512
1.5,0.966105146
1.6,0.976348383
1.7,0.983790459
1.8,0.989090502
1.9,0.992790429
2,0.995322265
2.1,0.997020533
2.2,0.998137154
2.3,0.998856823
2.4,0.999311486
2.5,0.999593048
3,0.99997791
3.5,0.999999257


Error function
0,9.99999971718069E-10
0.02,0.0225646773188034
0.04,0.0451112442107409
0.06,0.0676217244816384
0.08,0.0900782220585434
0.1,0.112462965622195
0.2,0.222702457858316
0.3,0.328626682729012
0.4,0.428392423467284
0.5,0.520500016304747
0.6,0.603856184849437
0.7,0.677801181856103
0.8,0.742100859742192
0.9,0.796908074913668
1,0.84270068974759
1.1,0.880205043203596
1.2,0.910314035506212
1.3,0.934008062438552
1.4,0.952285258268515
1.5,0.966105266402972
1.6,0.97634845580629
1.7,0.983790470207606
1.8,0.989090453811526
1.9,0.992790333976641
2,0.995322139581219
2.1,0.997020395440758
2.2,0.998137018211188
2.3,0.998856700762316
2.4,0.999311382118005
2.5,0.999592964536606
3,0.999977894851102
3.5,0.999999255782864


Gamma function
-4,267228107469794
-3.91,0.536815769383975
-3.82,0.319208029462745
-3.73,0.259922863098759
-3.64,0.245159323267934
-3.55,0.255030590259345
-3.46,0.287729370240673
-3.37,0.351778742197506
-3.28,0.472892076766673
-3.19,0.730065723542668
-3.1,1.49228978240385
-3.01,16.461097534969
-2.92,-2.32586796462571
-2.83,-1.26816115031196
-2.74,-0.985948643995177
-2.65,-0.895860314689344
-2.56,-0.900187327544449
-2.47,-0.981326308410729
-2.38,-1.15781636627646
-2.29,-1.49703723920605
-2.2,-2.20498054003157
-2.11,-4.17974038028848
-2.02,-24.5570609288646
-1.93,7.67374265977439
-1.84,3.75987914544756
-1.75,2.76236947415981
-1.66,2.39518371364654
-1.57,2.302547103511
-1.48,2.40124412793518
-1.39,2.70557007040098
-1.3,3.32834703770212
-1.21,4.62674168676897
-1.12,8.07520683466006
-1.03,32.9524903895826
-0.94,-17.1763059569256
-0.85,-7.31796813817087
-0.76,-4.98092689130897
-0.67,-4.04060633331231
-0.58,-3.63857059405067
-0.49,-3.54778588380239
-0.4,-3.72298065481737
-0.31,-4.23927921644583
-0.22,-5.39759507676408
-0.13,-8.41591684530859
-0.04,-25.6182955957116
0.0499999999999998,19.4700851041404
0.14,6.68868611565319
0.23,3.95980368516931
0.32,2.79575142121786
0.41,2.16284060935051
0.5,1.77245383609822
0.59,1.51259018139568
0.68,1.33088385786277
0.77,1.19969236496086
0.859999999999999,1.10312445941031
0.95,1.03145331028633
1.04,0.978438190448543
1.13,0.939931440161582
1.22,0.913105938656723
1.31,0.896004168466004
1.4,0.887263809689647
1.49,0.88594512413249
1.58,0.891419546524846
1.67,0.903296492596673
1.76,0.921374877882496
1.85,0.945611169809197
1.94,0.976098900964601
2.03,1.01305643817458
2.12,1.05682099706861
2.21,1.10784754573392
2.3,1.1667118943618
2.39,1.23411745465735
2.48,1.31090549659845
2.57,1.39806889045909
2.66,1.49676948464604
2.75,1.6083594101798
2.84,1.73440673644447
2.93,1.87672603874618
3.02,2.03741457437049
3.11,2.2188949871706
3.2,2.42396545617652
3.29,2.65585872524828
3.38,2.91831138761904
3.47,3.21564527424458
3.56,3.55286307639927
3.65,3.93576074893531
3.74,4.37105972526483
3.83,4.86656255302529
3.92,5.43133624954533
4.01,6.0759284745421
4.1,6.8126227925075
4.19,7.65573992447772
4.28,8.62199422913566
4.37,9.73091544483762
4.46,11.0053483161852
4.55,12.4720450121567
4.64,14.1623682330637
4.73,16.113126474787
4.82,18.3675672239039
4.91,20.9765590514519


Gamma tab
1,1
2,1
3,2
4,6


LogGamma function
0.1,2.25271264138442
0.149,1.83485775402238
0.198,1.53469476499251
0.247,1.30078285094184
0.296,1.10990685623456
0.345,0.949553083207193
0.394,0.812178246070962
0.443,0.692868139306598
0.492,0.588232381309344
0.541,0.495826186881166
0.59,0.413823533208672
0.639,0.340820888569426
0.688,0.275713449079997
0.737,0.217613889798951
0.786,0.165797190575438
0.835,0.119662072099061
0.884,0.0787033619155562
0.933,0.0424917575522455
0.982,0.0106587203591303
1.031,-0.0171149982716508
1.08,-0.0411081806337769
1.129,-0.0615660785569787
1.178,-0.0787058617738053
1.227,-0.0927209959212207
1.276,-0.103784777678134
1.325,-0.112053219167652
1.374,-0.117667421781075
1.423,-0.120755545399301
1.472,-0.121434454037621
1.521,-0.119811100505386
1.57,-0.11598369889498
1.619,-0.11004272331035
1.668,-0.102071763309863
1.717,-0.0921482604305106
1.766,-0.080344145419139
1.815,-0.0667263920854377
1.864,-0.051357500765753
1.913,-0.0342959220627415
1.962,-0.0155964296685206
2.011,0.00468954598254834
2.06,0.0265136438657975
2.109,0.0498302860203317
2.158,0.0745964644360713
2.207,0.100771529641685
2.256,0.128317005189879
2.305,0.157196420821655
2.354,0.187375162045025
2.403,0.218820334181686
2.452,0.251500639203093
2.501,0.285386263903349
2.55,0.320448778148131
2.599,0.356661042101842
2.648,0.393997121474265
2.697,0.432432209947273
2.746,0.471942558044507
2.795,0.51250540779506
2.844,0.55409893261848
2.893,0.596702181924517
2.942,0.640295029978272
2.991,0.684858128631664
3.04,0.730372859212179
3.089,0.776821309503716
